TransactionID,AccountID,CustomerID,BranchID,TransactionDate,DateKey,TransactionTypeID,TransactionType,Direction,Channel,Amount,BalanceBefore,BalanceAfter
37913,59,100000038,10,2020-10-22,20201022,18,Data Purchase,Debit,Mobile App,41786.0,359189.89,317403.89
37914,59,100000038,10,2020-10-05,20201005,19,Electricity Bill,Debit,Mobile App,18892.0,317403.89,298511.89
37915,59,100000038,10,2020-10-10,20201010,4,ATM Cash Withdrawal,Debit,ATM,99563.0,298511.89,198948.89
37916,59,100000038,10,2020-10-15,20201015,20,Cable TV Subscription,Debit,Mobile App,14071.0,198948.89,184877.89
37917,59,100000038,10,2020-10-30,20201030,22,Insurance Premium,Debit,Mobile App,98494.0,184877.89,86383.89000000001
37918,59,100000038,10,2020-10-20,20201020,12,POS Purchase,Debit,POS,28812.0,86383.89,57571.89
37919,59,100000038,10,2020-10-08,20201008,7,Inter-bank Transfer In,Credit,NIP,19150.0,57571.89,76721.89
37920,59,100000038,10,2020-10-28,20201028,3,ATM Cash Deposit,Credit,ATM,2016.0,76721.89,78737.89
37921,59,100000038,10,2020-10-05,20201005,22,Insurance Premium,Debit,Mobile App,64582.0,78737.89,14155.89
37922,59,100000038,10,2020-10-26,20201026,12,POS Purchase,Debit,POS,4955.0,14155.89,9200.89
37923,59,100000038,10,2020-10-05,20201005,5,Intra-bank Transfer In,Credit,Internal Banking,49384.0,9200.89,58584.89
37924,59,100000038,10,2020-10-14,20201014,7,Inter-bank Transfer In,Credit,NIP,83231.0,58584.89,141815.89
37925,59,100000038,10,2020-10-26,20201026,4,ATM Cash Withdrawal,Debit,ATM,96672.0,141815.89,45143.890000000014
37926,59,100000038,10,2020-10-16,20201016,18,Data Purchase,Debit,Mobile App,32198.0,45143.89,12945.89
37927,59,100000038,10,2020-10-02,20201002,1,Cash Deposit,Credit,Branch,45756.0,12945.89,58701.89
37928,59,100000038,10,2020-10-09,20201009,13,Online Card Purchase,Debit,Card Network,43404.0,58701.89,15297.89
37929,59,100000038,10,2020-10-21,20201021,5,Intra-bank Transfer In,Credit,Internal Banking,73470.0,15297.89,88767.89
37930,59,100000038,10,2020-10-21,20201021,13,Online Card Purchase,Debit,Card Network,28901.0,88767.89,59866.89
37931,59,100000038,10,2020-10-26,20201026,5,Intra-bank Transfer In,Credit,Internal Banking,59498.0,59866.89,119364.89
37932,59,100000038,10,2020-10-25,20201025,38,Savings Interest Credit,Credit,Core Banking,59.68,119364.89,119424.56999999999
37933,59,100000038,10,2020-10-25,20201025,34,SMS Alert Fee,Debit,Core Banking,4.0,119424.57,119420.57
37934,59,100000038,10,2020-11-18,20201118,9,Salary Credit,Credit,Internal Clearing,567592.0,119420.57,687012.5700000001
37935,59,100000038,10,2020-11-09,20201109,20,Cable TV Subscription,Debit,Mobile App,44140.0,687012.57,642872.57
37936,59,100000038,10,2020-11-23,20201123,7,Inter-bank Transfer In,Credit,NIP,38029.0,642872.57,680901.57
37937,59,100000038,10,2020-11-07,20201107,4,ATM Cash Withdrawal,Debit,ATM,12342.0,680901.57,668559.57
37938,59,100000038,10,2020-11-14,20201114,8,Inter-bank Transfer Out,Debit,NIP,296377.0,668559.57,372182.56999999995
37939,59,100000038,10,2020-11-14,20201114,11,Transfer Fee,Debit,Core Banking,50.0,372182.57,372132.57
37940,59,100000038,10,2020-11-14,20201114,37,VAT on Charges,Debit,Core Banking,3.75,372132.57,372128.82
37941,59,100000038,10,2020-11-07,20201107,22,Insurance Premium,Debit,Mobile App,64585.0,372128.82,307543.82
37942,59,100000038,10,2020-11-28,20201128,19,Electricity Bill,Debit,Mobile App,1607.0,307543.82,305936.82
37943,59,100000038,10,2020-11-22,20201122,7,Inter-bank Transfer In,Credit,NIP,57220.0,305936.82,363156.82
37944,59,100000038,10,2020-11-17,20201117,18,Data Purchase,Debit,Mobile App,48724.0,363156.82,314432.82
37945,59,100000038,10,2020-11-24,20201124,7,Inter-bank Transfer In,Credit,NIP,81803.0,314432.82,396235.82
37946,59,100000038,10,2020-11-24,20201124,13,Online Card Purchase,Debit,Card Network,18510.0,396235.82,377725.82
37947,59,100000038,10,2020-11-25,20201125,8,Inter-bank Transfer Out,Debit,NIP,131832.0,377725.82,245893.82
37948,59,100000038,10,2020-11-25,20201125,11,Transfer Fee,Debit,Core Banking,50.0,245893.82,245843.82
37949,59,100000038,10,2020-11-25,20201125,37,VAT on Charges,Debit,Core Banking,3.75,245843.82,245840.07
37950,59,100000038,10,2020-11-23,20201123,4,ATM Cash Withdrawal,Debit,ATM,27430.0,245840.07,218410.07
37951,59,100000038,10,2020-11-11,20201111,13,Online Card Purchase,Debit,Card Network,31029.0,218410.07,187381.07
37952,59,100000038,10,2020-11-21,20201121,12,POS Purchase,Debit,POS,3306.0,187381.07,184075.07
37953,59,100000038,10,2020-11-01,20201101,6,Intra-bank Transfer Out,Debit,Internal Banking,120728.0,184075.07,63347.07000000001
37954,59,100000038,10,2020-11-01,20201101,11,Transfer Fee,Debit,Core Banking,50.0,63347.07,63297.07
37955,59,100000038,10,2020-11-01,20201101,37,VAT on Charges,Debit,Core Banking,3.75,63297.07,63293.32
37956,59,100000038,10,2020-11-03,20201103,7,Inter-bank Transfer In,Credit,NIP,86247.0,63293.32,149540.32
37957,59,100000038,10,2020-11-15,20201115,12,POS Purchase,Debit,POS,1482.0,149540.32,148058.32
37958,59,100000038,10,2020-11-09,20201109,4,ATM Cash Withdrawal,Debit,ATM,78753.0,148058.32,69305.32
37959,59,100000038,10,2020-11-05,20201105,2,Cash Withdrawal,Debit,Branch,22531.0,69305.32,46774.32000000001
37960,59,100000038,10,2020-11-26,20201126,18,Data Purchase,Debit,Mobile App,29066.0,46774.32,17708.32
37961,59,100000038,10,2020-11-09,20201109,7,Inter-bank Transfer In,Credit,NIP,62062.0,17708.32,79770.32
37962,59,100000038,10,2020-11-23,20201123,7,Inter-bank Transfer In,Credit,NIP,27382.0,79770.32,107152.32
37963,59,100000038,10,2020-11-17,20201117,4,ATM Cash Withdrawal,Debit,ATM,31744.0,107152.32,75408.32
37964,59,100000038,10,2020-11-07,20201107,3,ATM Cash Deposit,Credit,ATM,62794.0,75408.32,138202.32
37965,59,100000038,10,2020-11-17,20201117,38,Savings Interest Credit,Credit,Core Banking,69.1,138202.32,138271.42
37966,59,100000038,10,2020-11-17,20201117,34,SMS Alert Fee,Debit,Core Banking,4.0,138271.42,138267.42
37967,59,100000038,10,2020-12-13,20201213,9,Salary Credit,Credit,Internal Clearing,581416.0,138267.42,719683.42
37968,59,100000038,10,2020-12-15,20201215,7,Inter-bank Transfer In,Credit,NIP,47133.0,719683.42,766816.42
37969,59,100000038,10,2020-12-18,20201218,5,Intra-bank Transfer In,Credit,Internal Banking,15417.0,766816.42,782233.42
37970,59,100000038,10,2020-12-07,20201207,12,POS Purchase,Debit,POS,42660.0,782233.42,739573.42
37971,59,100000038,10,2020-12-03,20201203,2,Cash Withdrawal,Debit,Branch,65068.0,739573.42,674505.42
37972,59,100000038,10,2020-12-17,20201217,6,Intra-bank Transfer Out,Debit,Internal Banking,181070.0,674505.42,493435.42000000004
37973,59,100000038,10,2020-12-17,20201217,11,Transfer Fee,Debit,Core Banking,50.0,493435.42,493385.42
37974,59,100000038,10,2020-12-17,20201217,37,VAT on Charges,Debit,Core Banking,3.75,493385.42,493381.67
37975,59,100000038,10,2020-12-05,20201205,8,Inter-bank Transfer Out,Debit,NIP,143742.0,493381.67,349639.67
37976,59,100000038,10,2020-12-05,20201205,11,Transfer Fee,Debit,Core Banking,50.0,349639.67,349589.67
37977,59,100000038,10,2020-12-05,20201205,37,VAT on Charges,Debit,Core Banking,3.75,349589.67,349585.92
37978,59,100000038,10,2020-12-17,20201217,12,POS Purchase,Debit,POS,43542.0,349585.92,306043.92
37979,59,100000038,10,2020-12-07,20201207,8,Inter-bank Transfer Out,Debit,NIP,269791.0,306043.92,36252.919999999984
37980,59,100000038,10,2020-12-07,20201207,11,Transfer Fee,Debit,Core Banking,50.0,36252.92,36202.92
37981,59,100000038,10,2020-12-07,20201207,37,VAT on Charges,Debit,Core Banking,3.75,36202.92,36199.17
37982,59,100000038,10,2020-12-28,20201228,7,Inter-bank Transfer In,Credit,NIP,17383.0,36199.17,53582.17
37983,59,100000038,10,2020-12-28,20201228,12,POS Purchase,Debit,POS,14414.0,53582.17,39168.17
37984,59,100000038,10,2020-12-08,20201208,5,Intra-bank Transfer In,Credit,Internal Banking,43570.0,39168.17,82738.17
37985,59,100000038,10,2020-12-09,20201209,38,Savings Interest Credit,Credit,Core Banking,41.37,82738.17,82779.54
37986,59,100000038,10,2020-12-09,20201209,34,SMS Alert Fee,Debit,Core Banking,4.0,82779.54,82775.54
37987,59,100000038,10,2021-01-22,20210122,9,Salary Credit,Credit,Internal Clearing,577971.0,82775.54,660746.54
37988,59,100000038,10,2021-01-06,20210106,6,Intra-bank Transfer Out,Debit,Internal Banking,193502.0,660746.54,467244.54000000004
37989,59,100000038,10,2021-01-06,20210106,11,Transfer Fee,Debit,Core Banking,50.0,467244.54,467194.54
37990,59,100000038,10,2021-01-06,20210106,37,VAT on Charges,Debit,Core Banking,3.75,467194.54,467190.79
37991,59,100000038,10,2021-01-23,20210123,8,Inter-bank Transfer Out,Debit,NIP,418112.0,467190.79,49078.78999999998
37992,59,100000038,10,2021-01-23,20210123,11,Transfer Fee,Debit,Core Banking,50.0,49078.79,49028.79
37993,59,100000038,10,2021-01-23,20210123,37,VAT on Charges,Debit,Core Banking,3.75,49028.79,49025.04
37994,59,100000038,10,2021-01-27,20210127,12,POS Purchase,Debit,POS,27265.0,49025.04,21760.04
37995,59,100000038,10,2021-01-25,20210125,5,Intra-bank Transfer In,Credit,Internal Banking,4626.0,21760.04,26386.04
37996,59,100000038,10,2021-01-12,20210112,3,ATM Cash Deposit,Credit,ATM,11062.0,26386.04,37448.04
37997,59,100000038,10,2021-01-01,20210101,12,POS Purchase,Debit,POS,24183.0,37448.04,13265.04
37998,59,100000038,10,2021-01-17,20210117,38,Savings Interest Credit,Credit,Core Banking,6.63,13265.04,13271.67
37999,59,100000038,10,2021-01-17,20210117,34,SMS Alert Fee,Debit,Core Banking,4.0,13271.67,13267.67
38000,59,100000038,10,2021-02-27,20210227,9,Salary Credit,Credit,Internal Clearing,557555.0,13267.67,570822.67
38001,59,100000038,10,2021-02-28,20210228,8,Inter-bank Transfer Out,Debit,NIP,106437.0,570822.67,464385.67000000004
38002,59,100000038,10,2021-02-28,20210228,11,Transfer Fee,Debit,Core Banking,50.0,464385.67,464335.67
38003,59,100000038,10,2021-02-28,20210228,37,VAT on Charges,Debit,Core Banking,3.75,464335.67,464331.92
38004,59,100000038,10,2021-02-03,20210203,8,Inter-bank Transfer Out,Debit,NIP,414563.0,464331.92,49768.919999999984
38005,59,100000038,10,2021-02-03,20210203,11,Transfer Fee,Debit,Core Banking,50.0,49768.92,49718.92
38006,59,100000038,10,2021-02-03,20210203,37,VAT on Charges,Debit,Core Banking,3.75,49718.92,49715.17
38007,59,100000038,10,2021-02-24,20210224,12,POS Purchase,Debit,POS,16935.0,49715.17,32780.17
38008,59,100000038,10,2021-02-13,20210213,17,Airtime Purchase,Debit,Mobile App,23223.0,32780.17,9557.169999999998
38009,59,100000038,10,2021-02-20,20210220,5,Intra-bank Transfer In,Credit,Internal Banking,60324.0,9557.17,69881.17
38010,59,100000038,10,2021-02-07,20210207,17,Airtime Purchase,Debit,Mobile App,21300.0,69881.17,48581.17
38011,59,100000038,10,2021-02-02,20210202,4,ATM Cash Withdrawal,Debit,ATM,32461.0,48581.17,16120.169999999998
38012,59,100000038,10,2021-02-06,20210206,38,Savings Interest Credit,Credit,Core Banking,8.06,16120.17,16128.23
38013,59,100000038,10,2021-02-06,20210206,34,SMS Alert Fee,Debit,Core Banking,4.0,16128.23,16124.23
38014,59,100000038,10,2021-03-28,20210328,9,Salary Credit,Credit,Internal Clearing,592991.0,16124.23,609115.23
38015,59,100000038,10,2021-03-04,20210304,20,Cable TV Subscription,Debit,Mobile App,37100.0,609115.23,572015.23
38016,59,100000038,10,2021-03-20,20210320,2,Cash Withdrawal,Debit,Branch,37596.0,572015.23,534419.23
38017,59,100000038,10,2021-03-18,20210318,2,Cash Withdrawal,Debit,Branch,23658.0,534419.23,510761.23
38018,59,100000038,10,2021-03-10,20210310,7,Inter-bank Transfer In,Credit,NIP,46680.0,510761.23,557441.23
38019,59,100000038,10,2021-03-21,20210321,22,Insurance Premium,Debit,Mobile App,92826.0,557441.23,464615.23
38020,59,100000038,10,2021-03-04,20210304,6,Intra-bank Transfer Out,Debit,Internal Banking,181896.0,464615.23,282719.23
38021,59,100000038,10,2021-03-04,20210304,11,Transfer Fee,Debit,Core Banking,50.0,282719.23,282669.23
38022,59,100000038,10,2021-03-04,20210304,37,VAT on Charges,Debit,Core Banking,3.75,282669.23,282665.48
38023,59,100000038,10,2021-03-29,20210329,12,POS Purchase,Debit,POS,34620.0,282665.48,248045.47999999998
38024,59,100000038,10,2021-03-25,20210325,8,Inter-bank Transfer Out,Debit,NIP,191015.0,248045.48,57030.48000000001
38025,59,100000038,10,2021-03-25,20210325,11,Transfer Fee,Debit,Core Banking,50.0,57030.48,56980.48
38026,59,100000038,10,2021-03-25,20210325,37,VAT on Charges,Debit,Core Banking,3.75,56980.48,56976.73
38027,59,100000038,10,2021-03-21,20210321,19,Electricity Bill,Debit,Mobile App,2525.0,56976.73,54451.73
38028,59,100000038,10,2021-03-05,20210305,3,ATM Cash Deposit,Credit,ATM,29675.0,54451.73,84126.73000000001
38029,59,100000038,10,2021-03-17,20210317,7,Inter-bank Transfer In,Credit,NIP,52943.0,84126.73,137069.72999999998
38030,59,100000038,10,2021-03-26,20210326,18,Data Purchase,Debit,Mobile App,42066.0,137069.73,95003.73000000001
38031,59,100000038,10,2021-03-29,20210329,12,POS Purchase,Debit,POS,48491.0,95003.73,46512.729999999996
38032,59,100000038,10,2021-03-31,20210331,12,POS Purchase,Debit,POS,16352.0,46512.73,30160.730000000003
38033,59,100000038,10,2021-03-16,20210316,13,Online Card Purchase,Debit,Card Network,21061.0,30160.73,9099.73
38034,59,100000038,10,2021-03-31,20210331,38,Savings Interest Credit,Credit,Core Banking,4.55,9099.73,9104.279999999999
38035,59,100000038,10,2021-03-31,20210331,34,SMS Alert Fee,Debit,Core Banking,4.0,9104.28,9100.28
38036,59,100000038,10,2021-04-10,20210410,9,Salary Credit,Credit,Internal Clearing,570883.0,9100.28,579983.28
38037,59,100000038,10,2021-04-01,20210401,8,Inter-bank Transfer Out,Debit,NIP,96771.0,579983.28,483212.28
38038,59,100000038,10,2021-04-01,20210401,11,Transfer Fee,Debit,Core Banking,50.0,483212.28,483162.28
38039,59,100000038,10,2021-04-01,20210401,37,VAT on Charges,Debit,Core Banking,3.75,483162.28,483158.53
38040,59,100000038,10,2021-04-16,20210416,5,Intra-bank Transfer In,Credit,Internal Banking,14797.0,483158.53,497955.53
38041,59,100000038,10,2021-04-20,20210420,8,Inter-bank Transfer Out,Debit,NIP,227307.0,497955.53,270648.53
38042,59,100000038,10,2021-04-20,20210420,11,Transfer Fee,Debit,Core Banking,50.0,270648.53,270598.53
38043,59,100000038,10,2021-04-20,20210420,37,VAT on Charges,Debit,Core Banking,3.75,270598.53,270594.78
38044,59,100000038,10,2021-04-27,20210427,6,Intra-bank Transfer Out,Debit,Internal Banking,127643.0,270594.78,142951.78000000003
38045,59,100000038,10,2021-04-27,20210427,11,Transfer Fee,Debit,Core Banking,50.0,142951.78,142901.78
38046,59,100000038,10,2021-04-27,20210427,37,VAT on Charges,Debit,Core Banking,3.75,142901.78,142898.03
38047,59,100000038,10,2021-04-07,20210407,12,POS Purchase,Debit,POS,14227.0,142898.03,128671.03
38048,59,100000038,10,2021-04-01,20210401,12,POS Purchase,Debit,POS,3186.0,128671.03,125485.03
38049,59,100000038,10,2021-04-19,20210419,4,ATM Cash Withdrawal,Debit,ATM,27806.0,125485.03,97679.03
38050,59,100000038,10,2021-04-20,20210420,12,POS Purchase,Debit,POS,48525.0,97679.03,49154.03
38051,59,100000038,10,2021-04-26,20210426,4,ATM Cash Withdrawal,Debit,ATM,34659.0,49154.03,14495.029999999999
38052,59,100000038,10,2021-04-29,20210429,18,Data Purchase,Debit,Mobile App,3958.0,14495.03,10537.03
38053,59,100000038,10,2021-04-13,20210413,38,Savings Interest Credit,Credit,Core Banking,5.27,10537.03,10542.300000000001
38054,59,100000038,10,2021-04-13,20210413,34,SMS Alert Fee,Debit,Core Banking,4.0,10542.3,10538.3
38055,59,100000038,10,2021-05-09,20210509,9,Salary Credit,Credit,Internal Clearing,567157.0,10538.3,577695.3
38056,59,100000038,10,2021-05-15,20210515,17,Airtime Purchase,Debit,Mobile App,33067.0,577695.3,544628.3
38057,59,100000038,10,2021-05-07,20210507,4,ATM Cash Withdrawal,Debit,ATM,99481.0,544628.3,445147.30000000005
38058,59,100000038,10,2021-05-20,20210520,3,ATM Cash Deposit,Credit,ATM,39114.0,445147.3,484261.3
38059,59,100000038,10,2021-05-30,20210530,7,Inter-bank Transfer In,Credit,NIP,81847.0,484261.3,566108.3
38060,59,100000038,10,2021-05-24,20210524,21,School Fees,Debit,Mobile App,10786.0,566108.3,555322.3
38061,59,100000038,10,2021-05-11,20210511,8,Inter-bank Transfer Out,Debit,NIP,191425.0,555322.3,363897.30000000005
38062,59,100000038,10,2021-05-11,20210511,11,Transfer Fee,Debit,Core Banking,50.0,363897.3,363847.3
38063,59,100000038,10,2021-05-11,20210511,37,VAT on Charges,Debit,Core Banking,3.75,363847.3,363843.55
38064,59,100000038,10,2021-05-07,20210507,18,Data Purchase,Debit,Mobile App,34529.0,363843.55,329314.55
38065,59,100000038,10,2021-05-20,20210520,7,Inter-bank Transfer In,Credit,NIP,62031.0,329314.55,391345.55
38066,59,100000038,10,2021-05-09,20210509,7,Inter-bank Transfer In,Credit,NIP,11171.0,391345.55,402516.55
38067,59,100000038,10,2021-05-26,20210526,19,Electricity Bill,Debit,Mobile App,38203.0,402516.55,364313.55
38068,59,100000038,10,2021-05-10,20210510,6,Intra-bank Transfer Out,Debit,Internal Banking,86526.0,364313.55,277787.55
38069,59,100000038,10,2021-05-10,20210510,11,Transfer Fee,Debit,Core Banking,50.0,277787.55,277737.55
38070,59,100000038,10,2021-05-10,20210510,37,VAT on Charges,Debit,Core Banking,3.75,277737.55,277733.8
38071,59,100000038,10,2021-05-27,20210527,12,POS Purchase,Debit,POS,14061.0,277733.8,263672.8
38072,59,100000038,10,2021-05-24,20210524,7,Inter-bank Transfer In,Credit,NIP,14738.0,263672.8,278410.8
38073,59,100000038,10,2021-05-20,20210520,4,ATM Cash Withdrawal,Debit,ATM,58698.0,278410.8,219712.8
38074,59,100000038,10,2021-05-03,20210503,13,Online Card Purchase,Debit,Card Network,45900.0,219712.8,173812.8
38075,59,100000038,10,2021-05-09,20210509,5,Intra-bank Transfer In,Credit,Internal Banking,39801.0,173812.8,213613.8
38076,59,100000038,10,2021-05-09,20210509,3,ATM Cash Deposit,Credit,ATM,85799.0,213613.8,299412.8
38077,59,100000038,10,2021-05-05,20210505,7,Inter-bank Transfer In,Credit,NIP,22288.0,299412.8,321700.8
38078,59,100000038,10,2021-05-21,20210521,13,Online Card Purchase,Debit,Card Network,56811.0,321700.8,264889.8
38079,59,100000038,10,2021-05-06,20210506,38,Savings Interest Credit,Credit,Core Banking,132.44,264889.8,265022.24
38080,59,100000038,10,2021-05-06,20210506,34,SMS Alert Fee,Debit,Core Banking,4.0,265022.24,265018.24
38081,59,100000038,10,2021-06-25,20210625,9,Salary Credit,Credit,Internal Clearing,582424.0,265018.24,847442.24
38082,59,100000038,10,2021-06-24,20210624,7,Inter-bank Transfer In,Credit,NIP,27862.0,847442.24,875304.24
38083,59,100000038,10,2021-06-09,20210609,6,Intra-bank Transfer Out,Debit,Internal Banking,300408.0,875304.24,574896.24
38084,59,100000038,10,2021-06-09,20210609,11,Transfer Fee,Debit,Core Banking,50.0,574896.24,574846.24
38085,59,100000038,10,2021-06-09,20210609,37,VAT on Charges,Debit,Core Banking,3.75,574846.24,574842.49
38086,59,100000038,10,2021-06-13,20210613,17,Airtime Purchase,Debit,Mobile App,28907.0,574842.49,545935.49
38087,59,100000038,10,2021-06-07,20210607,18,Data Purchase,Debit,Mobile App,41610.0,545935.49,504325.49
38088,59,100000038,10,2021-06-23,20210623,20,Cable TV Subscription,Debit,Mobile App,45136.0,504325.49,459189.49
38089,59,100000038,10,2021-06-07,20210607,6,Intra-bank Transfer Out,Debit,Internal Banking,70665.0,459189.49,388524.49
38090,59,100000038,10,2021-06-07,20210607,11,Transfer Fee,Debit,Core Banking,50.0,388524.49,388474.49
38091,59,100000038,10,2021-06-07,20210607,37,VAT on Charges,Debit,Core Banking,3.75,388474.49,388470.74
38092,59,100000038,10,2021-06-23,20210623,17,Airtime Purchase,Debit,Mobile App,11488.0,388470.74,376982.74
38093,59,100000038,10,2021-06-15,20210615,12,POS Purchase,Debit,POS,18156.0,376982.74,358826.74
38094,59,100000038,10,2021-06-28,20210628,8,Inter-bank Transfer Out,Debit,NIP,24593.0,358826.74,334233.74
38095,59,100000038,10,2021-06-28,20210628,11,Transfer Fee,Debit,Core Banking,50.0,334233.74,334183.74
38096,59,100000038,10,2021-06-28,20210628,37,VAT on Charges,Debit,Core Banking,3.75,334183.74,334179.99
38097,59,100000038,10,2021-06-16,20210616,7,Inter-bank Transfer In,Credit,NIP,55113.0,334179.99,389292.99
38098,59,100000038,10,2021-06-30,20210630,13,Online Card Purchase,Debit,Card Network,8107.0,389292.99,381185.99
38099,59,100000038,10,2021-06-30,20210630,18,Data Purchase,Debit,Mobile App,37610.0,381185.99,343575.99
38100,59,100000038,10,2021-06-25,20210625,7,Inter-bank Transfer In,Credit,NIP,42850.0,343575.99,386425.99
38101,59,100000038,10,2021-06-29,20210629,6,Intra-bank Transfer Out,Debit,Internal Banking,377167.0,386425.99,9258.98999999999
38102,59,100000038,10,2021-06-29,20210629,11,Transfer Fee,Debit,Core Banking,50.0,9258.99,9208.99
38103,59,100000038,10,2021-06-29,20210629,37,VAT on Charges,Debit,Core Banking,3.75,9208.99,9205.24
38104,59,100000038,10,2021-06-11,20210611,5,Intra-bank Transfer In,Credit,Internal Banking,76519.0,9205.24,85724.24
38105,59,100000038,10,2021-06-11,20210611,13,Online Card Purchase,Debit,Card Network,11087.0,85724.24,74637.24
38106,59,100000038,10,2021-06-15,20210615,22,Insurance Premium,Debit,Mobile App,39928.0,74637.24,34709.240000000005
38107,59,100000038,10,2021-06-06,20210606,38,Savings Interest Credit,Credit,Core Banking,17.35,34709.24,34726.59
38108,59,100000038,10,2021-06-06,20210606,34,SMS Alert Fee,Debit,Core Banking,4.0,34726.59,34722.59
38109,59,100000038,10,2021-07-08,20210708,9,Salary Credit,Credit,Internal Clearing,598361.0,34722.59,633083.59
38110,59,100000038,10,2021-07-06,20210706,7,Inter-bank Transfer In,Credit,NIP,73511.0,633083.59,706594.59
38111,59,100000038,10,2021-07-09,20210709,8,Inter-bank Transfer Out,Debit,NIP,494589.0,706594.59,212005.58999999997
38112,59,100000038,10,2021-07-09,20210709,11,Transfer Fee,Debit,Core Banking,50.0,212005.59,211955.59
38113,59,100000038,10,2021-07-09,20210709,37,VAT on Charges,Debit,Core Banking,3.75,211955.59,211951.84
38114,59,100000038,10,2021-07-18,20210718,17,Airtime Purchase,Debit,Mobile App,27972.0,211951.84,183979.84
38115,59,100000038,10,2021-07-03,20210703,4,ATM Cash Withdrawal,Debit,ATM,12414.0,183979.84,171565.84
38116,59,100000038,10,2021-07-22,20210722,19,Electricity Bill,Debit,Mobile App,41326.0,171565.84,130239.84
38117,59,100000038,10,2021-07-09,20210709,17,Airtime Purchase,Debit,Mobile App,9803.0,130239.84,120436.84
38118,59,100000038,10,2021-07-31,20210731,18,Data Purchase,Debit,Mobile App,31538.0,120436.84,88898.84
38119,59,100000038,10,2021-07-30,20210730,4,ATM Cash Withdrawal,Debit,ATM,59804.0,88898.84,29094.839999999997
38120,59,100000038,10,2021-07-15,20210715,12,POS Purchase,Debit,POS,14888.0,29094.84,14206.84
38121,59,100000038,10,2021-07-05,20210705,17,Airtime Purchase,Debit,Mobile App,557.0,14206.84,13649.84
38122,59,100000038,10,2021-07-13,20210713,19,Electricity Bill,Debit,Mobile App,9000.0,13649.84,4649.84
38123,59,100000038,10,2021-07-21,20210721,1,Cash Deposit,Credit,Branch,281327.0,4649.84,285976.84
38124,59,100000038,10,2021-07-12,20210712,8,Inter-bank Transfer Out,Debit,NIP,220246.0,285976.84,65730.84000000003
38125,59,100000038,10,2021-07-12,20210712,11,Transfer Fee,Debit,Core Banking,50.0,65730.84,65680.84
38126,59,100000038,10,2021-07-12,20210712,37,VAT on Charges,Debit,Core Banking,3.75,65680.84,65677.09
38127,59,100000038,10,2021-07-02,20210702,13,Online Card Purchase,Debit,Card Network,47412.0,65677.09,18265.089999999997
38128,59,100000038,10,2021-07-27,20210727,38,Savings Interest Credit,Credit,Core Banking,9.13,18265.09,18274.22
38129,59,100000038,10,2021-07-27,20210727,34,SMS Alert Fee,Debit,Core Banking,4.0,18274.22,18270.22
38130,59,100000038,10,2021-08-08,20210808,9,Salary Credit,Credit,Internal Clearing,554970.0,18270.22,573240.22
38131,59,100000038,10,2021-08-20,20210820,1,Cash Deposit,Credit,Branch,289499.0,573240.22,862739.22
38132,59,100000038,10,2021-08-30,20210830,8,Inter-bank Transfer Out,Debit,NIP,463915.0,862739.22,398824.22
38133,59,100000038,10,2021-08-30,20210830,11,Transfer Fee,Debit,Core Banking,50.0,398824.22,398774.22
38134,59,100000038,10,2021-08-30,20210830,37,VAT on Charges,Debit,Core Banking,3.75,398774.22,398770.47
38135,59,100000038,10,2021-08-03,20210803,12,POS Purchase,Debit,POS,34481.0,398770.47,364289.47
38136,59,100000038,10,2021-08-14,20210814,19,Electricity Bill,Debit,Mobile App,27866.0,364289.47,336423.47
38137,59,100000038,10,2021-08-16,20210816,6,Intra-bank Transfer Out,Debit,Internal Banking,7805.0,336423.47,328618.47
38138,59,100000038,10,2021-08-16,20210816,11,Transfer Fee,Debit,Core Banking,50.0,328618.47,328568.47
38139,59,100000038,10,2021-08-16,20210816,37,VAT on Charges,Debit,Core Banking,3.75,328568.47,328564.72
38140,59,100000038,10,2021-08-10,20210810,6,Intra-bank Transfer Out,Debit,Internal Banking,146478.0,328564.72,182086.71999999997
38141,59,100000038,10,2021-08-10,20210810,11,Transfer Fee,Debit,Core Banking,50.0,182086.72,182036.72
38142,59,100000038,10,2021-08-10,20210810,37,VAT on Charges,Debit,Core Banking,3.75,182036.72,182032.97
38143,59,100000038,10,2021-08-21,20210821,12,POS Purchase,Debit,POS,47487.0,182032.97,134545.97
38144,59,100000038,10,2021-08-02,20210802,8,Inter-bank Transfer Out,Debit,NIP,100437.0,134545.97,34108.97
38145,59,100000038,10,2021-08-02,20210802,11,Transfer Fee,Debit,Core Banking,50.0,34108.97,34058.97
38146,59,100000038,10,2021-08-02,20210802,37,VAT on Charges,Debit,Core Banking,3.75,34058.97,34055.22
38147,59,100000038,10,2021-08-25,20210825,1,Cash Deposit,Credit,Branch,92363.0,34055.22,126418.22
38148,59,100000038,10,2021-08-23,20210823,7,Inter-bank Transfer In,Credit,NIP,30448.0,126418.22,156866.22
38149,59,100000038,10,2021-08-25,20210825,12,POS Purchase,Debit,POS,36068.0,156866.22,120798.22
38150,59,100000038,10,2021-08-31,20210831,13,Online Card Purchase,Debit,Card Network,89786.0,120798.22,31012.22
38151,59,100000038,10,2021-08-16,20210816,7,Inter-bank Transfer In,Credit,NIP,59539.0,31012.22,90551.22
38152,59,100000038,10,2021-08-23,20210823,19,Electricity Bill,Debit,Mobile App,41398.0,90551.22,49153.22
