DateKey,Date,Year,Quarter,QuarterName,MonthNumber,MonthName,MonthYear,YearMonthKey,WeekNumber,Day,DayName,FinancialYear,DaysInMonth,MonthEndDate,IsWeekend,IsMonthStart,IsMonthEnd,IsLeapYear
20201027,2020-10-27,2020,4,Q4,10,October,Oct 2020,202010,44,27,Tuesday,2020,31,2020-10-31,False,False,False,True
20201028,2020-10-28,2020,4,Q4,10,October,Oct 2020,202010,44,28,Wednesday,2020,31,2020-10-31,False,False,False,True
20201029,2020-10-29,2020,4,Q4,10,October,Oct 2020,202010,44,29,Thursday,2020,31,2020-10-31,False,False,False,True
20201030,2020-10-30,2020,4,Q4,10,October,Oct 2020,202010,44,30,Friday,2020,31,2020-10-31,False,False,False,True
20201031,2020-10-31,2020,4,Q4,10,October,Oct 2020,202010,44,31,Saturday,2020,31,2020-10-31,True,False,True,True
20201101,2020-11-01,2020,4,Q4,11,November,Nov 2020,202011,44,1,Sunday,2020,30,2020-11-30,True,True,False,True
20201102,2020-11-02,2020,4,Q4,11,November,Nov 2020,202011,45,2,Monday,2020,30,2020-11-30,False,False,False,True
20201103,2020-11-03,2020,4,Q4,11,November,Nov 2020,202011,45,3,Tuesday,2020,30,2020-11-30,False,False,False,True
20201104,2020-11-04,2020,4,Q4,11,November,Nov 2020,202011,45,4,Wednesday,2020,30,2020-11-30,False,False,False,True
20201105,2020-11-05,2020,4,Q4,11,November,Nov 2020,202011,45,5,Thursday,2020,30,2020-11-30,False,False,False,True
20201106,2020-11-06,2020,4,Q4,11,November,Nov 2020,202011,45,6,Friday,2020,30,2020-11-30,False,False,False,True
20201107,2020-11-07,2020,4,Q4,11,November,Nov 2020,202011,45,7,Saturday,2020,30,2020-11-30,True,False,False,True
20201108,2020-11-08,2020,4,Q4,11,November,Nov 2020,202011,45,8,Sunday,2020,30,2020-11-30,True,False,False,True
20201109,2020-11-09,2020,4,Q4,11,November,Nov 2020,202011,46,9,Monday,2020,30,2020-11-30,False,False,False,True
20201110,2020-11-10,2020,4,Q4,11,November,Nov 2020,202011,46,10,Tuesday,2020,30,2020-11-30,False,False,False,True
20201111,2020-11-11,2020,4,Q4,11,November,Nov 2020,202011,46,11,Wednesday,2020,30,2020-11-30,False,False,False,True
20201112,2020-11-12,2020,4,Q4,11,November,Nov 2020,202011,46,12,Thursday,2020,30,2020-11-30,False,False,False,True
20201113,2020-11-13,2020,4,Q4,11,November,Nov 2020,202011,46,13,Friday,2020,30,2020-11-30,False,False,False,True
20201114,2020-11-14,2020,4,Q4,11,November,Nov 2020,202011,46,14,Saturday,2020,30,2020-11-30,True,False,False,True
20201115,2020-11-15,2020,4,Q4,11,November,Nov 2020,202011,46,15,Sunday,2020,30,2020-11-30,True,False,False,True
20201116,2020-11-16,2020,4,Q4,11,November,Nov 2020,202011,47,16,Monday,2020,30,2020-11-30,False,False,False,True
20201117,2020-11-17,2020,4,Q4,11,November,Nov 2020,202011,47,17,Tuesday,2020,30,2020-11-30,False,False,False,True
20201118,2020-11-18,2020,4,Q4,11,November,Nov 2020,202011,47,18,Wednesday,2020,30,2020-11-30,False,False,False,True
20201119,2020-11-19,2020,4,Q4,11,November,Nov 2020,202011,47,19,Thursday,2020,30,2020-11-30,False,False,False,True
20201120,2020-11-20,2020,4,Q4,11,November,Nov 2020,202011,47,20,Friday,2020,30,2020-11-30,False,False,False,True
20201121,2020-11-21,2020,4,Q4,11,November,Nov 2020,202011,47,21,Saturday,2020,30,2020-11-30,True,False,False,True
20201122,2020-11-22,2020,4,Q4,11,November,Nov 2020,202011,47,22,Sunday,2020,30,2020-11-30,True,False,False,True
20201123,2020-11-23,2020,4,Q4,11,November,Nov 2020,202011,48,23,Monday,2020,30,2020-11-30,False,False,False,True
20201124,2020-11-24,2020,4,Q4,11,November,Nov 2020,202011,48,24,Tuesday,2020,30,2020-11-30,False,False,False,True
20201125,2020-11-25,2020,4,Q4,11,November,Nov 2020,202011,48,25,Wednesday,2020,30,2020-11-30,False,False,False,True
20201126,2020-11-26,2020,4,Q4,11,November,Nov 2020,202011,48,26,Thursday,2020,30,2020-11-30,False,False,False,True
20201127,2020-11-27,2020,4,Q4,11,November,Nov 2020,202011,48,27,Friday,2020,30,2020-11-30,False,False,False,True
20201128,2020-11-28,2020,4,Q4,11,November,Nov 2020,202011,48,28,Saturday,2020,30,2020-11-30,True,False,False,True
20201129,2020-11-29,2020,4,Q4,11,November,Nov 2020,202011,48,29,Sunday,2020,30,2020-11-30,True,False,False,True
20201130,2020-11-30,2020,4,Q4,11,November,Nov 2020,202011,49,30,Monday,2020,30,2020-11-30,False,False,True,True
20201201,2020-12-01,2020,4,Q4,12,December,Dec 2020,202012,49,1,Tuesday,2020,31,2020-12-31,False,True,False,True
20201202,2020-12-02,2020,4,Q4,12,December,Dec 2020,202012,49,2,Wednesday,2020,31,2020-12-31,False,False,False,True
20201203,2020-12-03,2020,4,Q4,12,December,Dec 2020,202012,49,3,Thursday,2020,31,2020-12-31,False,False,False,True
20201204,2020-12-04,2020,4,Q4,12,December,Dec 2020,202012,49,4,Friday,2020,31,2020-12-31,False,False,False,True
20201205,2020-12-05,2020,4,Q4,12,December,Dec 2020,202012,49,5,Saturday,2020,31,2020-12-31,True,False,False,True
20201206,2020-12-06,2020,4,Q4,12,December,Dec 2020,202012,49,6,Sunday,2020,31,2020-12-31,True,False,False,True
20201207,2020-12-07,2020,4,Q4,12,December,Dec 2020,202012,50,7,Monday,2020,31,2020-12-31,False,False,False,True
20201208,2020-12-08,2020,4,Q4,12,December,Dec 2020,202012,50,8,Tuesday,2020,31,2020-12-31,False,False,False,True
20201209,2020-12-09,2020,4,Q4,12,December,Dec 2020,202012,50,9,Wednesday,2020,31,2020-12-31,False,False,False,True
20201210,2020-12-10,2020,4,Q4,12,December,Dec 2020,202012,50,10,Thursday,2020,31,2020-12-31,False,False,False,True
20201211,2020-12-11,2020,4,Q4,12,December,Dec 2020,202012,50,11,Friday,2020,31,2020-12-31,False,False,False,True
20201212,2020-12-12,2020,4,Q4,12,December,Dec 2020,202012,50,12,Saturday,2020,31,2020-12-31,True,False,False,True
20201213,2020-12-13,2020,4,Q4,12,December,Dec 2020,202012,50,13,Sunday,2020,31,2020-12-31,True,False,False,True
20201214,2020-12-14,2020,4,Q4,12,December,Dec 2020,202012,51,14,Monday,2020,31,2020-12-31,False,False,False,True
20201215,2020-12-15,2020,4,Q4,12,December,Dec 2020,202012,51,15,Tuesday,2020,31,2020-12-31,False,False,False,True
20201216,2020-12-16,2020,4,Q4,12,December,Dec 2020,202012,51,16,Wednesday,2020,31,2020-12-31,False,False,False,True
20201217,2020-12-17,2020,4,Q4,12,December,Dec 2020,202012,51,17,Thursday,2020,31,2020-12-31,False,False,False,True
20201218,2020-12-18,2020,4,Q4,12,December,Dec 2020,202012,51,18,Friday,2020,31,2020-12-31,False,False,False,True
20201219,2020-12-19,2020,4,Q4,12,December,Dec 2020,202012,51,19,Saturday,2020,31,2020-12-31,True,False,False,True
20201220,2020-12-20,2020,4,Q4,12,December,Dec 2020,202012,51,20,Sunday,2020,31,2020-12-31,True,False,False,True
20201221,2020-12-21,2020,4,Q4,12,December,Dec 2020,202012,52,21,Monday,2020,31,2020-12-31,False,False,False,True
20201222,2020-12-22,2020,4,Q4,12,December,Dec 2020,202012,52,22,Tuesday,2020,31,2020-12-31,False,False,False,True
20201223,2020-12-23,2020,4,Q4,12,December,Dec 2020,202012,52,23,Wednesday,2020,31,2020-12-31,False,False,False,True
20201224,2020-12-24,2020,4,Q4,12,December,Dec 2020,202012,52,24,Thursday,2020,31,2020-12-31,False,False,False,True
20201225,2020-12-25,2020,4,Q4,12,December,Dec 2020,202012,52,25,Friday,2020,31,2020-12-31,False,False,False,True
20201226,2020-12-26,2020,4,Q4,12,December,Dec 2020,202012,52,26,Saturday,2020,31,2020-12-31,True,False,False,True
20201227,2020-12-27,2020,4,Q4,12,December,Dec 2020,202012,52,27,Sunday,2020,31,2020-12-31,True,False,False,True
20201228,2020-12-28,2020,4,Q4,12,December,Dec 2020,202012,53,28,Monday,2020,31,2020-12-31,False,False,False,True
20201229,2020-12-29,2020,4,Q4,12,December,Dec 2020,202012,53,29,Tuesday,2020,31,2020-12-31,False,False,False,True
20201230,2020-12-30,2020,4,Q4,12,December,Dec 2020,202012,53,30,Wednesday,2020,31,2020-12-31,False,False,False,True
20201231,2020-12-31,2020,4,Q4,12,December,Dec 2020,202012,53,31,Thursday,2020,31,2020-12-31,False,False,True,True
20210101,2021-01-01,2021,1,Q1,1,January,Jan 2021,202101,53,1,Friday,2021,31,2021-01-31,False,True,False,False
20210102,2021-01-02,2021,1,Q1,1,January,Jan 2021,202101,53,2,Saturday,2021,31,2021-01-31,True,False,False,False
20210103,2021-01-03,2021,1,Q1,1,January,Jan 2021,202101,53,3,Sunday,2021,31,2021-01-31,True,False,False,False
20210104,2021-01-04,2021,1,Q1,1,January,Jan 2021,202101,1,4,Monday,2021,31,2021-01-31,False,False,False,False
20210105,2021-01-05,2021,1,Q1,1,January,Jan 2021,202101,1,5,Tuesday,2021,31,2021-01-31,False,False,False,False
20210106,2021-01-06,2021,1,Q1,1,January,Jan 2021,202101,1,6,Wednesday,2021,31,2021-01-31,False,False,False,False
20210107,2021-01-07,2021,1,Q1,1,January,Jan 2021,202101,1,7,Thursday,2021,31,2021-01-31,False,False,False,False
20210108,2021-01-08,2021,1,Q1,1,January,Jan 2021,202101,1,8,Friday,2021,31,2021-01-31,False,False,False,False
20210109,2021-01-09,2021,1,Q1,1,January,Jan 2021,202101,1,9,Saturday,2021,31,2021-01-31,True,False,False,False
20210110,2021-01-10,2021,1,Q1,1,January,Jan 2021,202101,1,10,Sunday,2021,31,2021-01-31,True,False,False,False
20210111,2021-01-11,2021,1,Q1,1,January,Jan 2021,202101,2,11,Monday,2021,31,2021-01-31,False,False,False,False
20210112,2021-01-12,2021,1,Q1,1,January,Jan 2021,202101,2,12,Tuesday,2021,31,2021-01-31,False,False,False,False
20210113,2021-01-13,2021,1,Q1,1,January,Jan 2021,202101,2,13,Wednesday,2021,31,2021-01-31,False,False,False,False
20210114,2021-01-14,2021,1,Q1,1,January,Jan 2021,202101,2,14,Thursday,2021,31,2021-01-31,False,False,False,False
20210115,2021-01-15,2021,1,Q1,1,January,Jan 2021,202101,2,15,Friday,2021,31,2021-01-31,False,False,False,False
20210116,2021-01-16,2021,1,Q1,1,January,Jan 2021,202101,2,16,Saturday,2021,31,2021-01-31,True,False,False,False
20210117,2021-01-17,2021,1,Q1,1,January,Jan 2021,202101,2,17,Sunday,2021,31,2021-01-31,True,False,False,False
20210118,2021-01-18,2021,1,Q1,1,January,Jan 2021,202101,3,18,Monday,2021,31,2021-01-31,False,False,False,False
20210119,2021-01-19,2021,1,Q1,1,January,Jan 2021,202101,3,19,Tuesday,2021,31,2021-01-31,False,False,False,False
20210120,2021-01-20,2021,1,Q1,1,January,Jan 2021,202101,3,20,Wednesday,2021,31,2021-01-31,False,False,False,False
20210121,2021-01-21,2021,1,Q1,1,January,Jan 2021,202101,3,21,Thursday,2021,31,2021-01-31,False,False,False,False
20210122,2021-01-22,2021,1,Q1,1,January,Jan 2021,202101,3,22,Friday,2021,31,2021-01-31,False,False,False,False
20210123,2021-01-23,2021,1,Q1,1,January,Jan 2021,202101,3,23,Saturday,2021,31,2021-01-31,True,False,False,False
20210124,2021-01-24,2021,1,Q1,1,January,Jan 2021,202101,3,24,Sunday,2021,31,2021-01-31,True,False,False,False
20210125,2021-01-25,2021,1,Q1,1,January,Jan 2021,202101,4,25,Monday,2021,31,2021-01-31,False,False,False,False
20210126,2021-01-26,2021,1,Q1,1,January,Jan 2021,202101,4,26,Tuesday,2021,31,2021-01-31,False,False,False,False
20210127,2021-01-27,2021,1,Q1,1,January,Jan 2021,202101,4,27,Wednesday,2021,31,2021-01-31,False,False,False,False
20210128,2021-01-28,2021,1,Q1,1,January,Jan 2021,202101,4,28,Thursday,2021,31,2021-01-31,False,False,False,False
20210129,2021-01-29,2021,1,Q1,1,January,Jan 2021,202101,4,29,Friday,2021,31,2021-01-31,False,False,False,False
20210130,2021-01-30,2021,1,Q1,1,January,Jan 2021,202101,4,30,Saturday,2021,31,2021-01-31,True,False,False,False
20210131,2021-01-31,2021,1,Q1,1,January,Jan 2021,202101,4,31,Sunday,2021,31,2021-01-31,True,False,True,False
20210201,2021-02-01,2021,1,Q1,2,February,Feb 2021,202102,5,1,Monday,2021,28,2021-02-28,False,True,False,False
20210202,2021-02-02,2021,1,Q1,2,February,Feb 2021,202102,5,2,Tuesday,2021,28,2021-02-28,False,False,False,False
20210203,2021-02-03,2021,1,Q1,2,February,Feb 2021,202102,5,3,Wednesday,2021,28,2021-02-28,False,False,False,False
20210204,2021-02-04,2021,1,Q1,2,February,Feb 2021,202102,5,4,Thursday,2021,28,2021-02-28,False,False,False,False
20210205,2021-02-05,2021,1,Q1,2,February,Feb 2021,202102,5,5,Friday,2021,28,2021-02-28,False,False,False,False
20210206,2021-02-06,2021,1,Q1,2,February,Feb 2021,202102,5,6,Saturday,2021,28,2021-02-28,True,False,False,False
20210207,2021-02-07,2021,1,Q1,2,February,Feb 2021,202102,5,7,Sunday,2021,28,2021-02-28,True,False,False,False
20210208,2021-02-08,2021,1,Q1,2,February,Feb 2021,202102,6,8,Monday,2021,28,2021-02-28,False,False,False,False
20210209,2021-02-09,2021,1,Q1,2,February,Feb 2021,202102,6,9,Tuesday,2021,28,2021-02-28,False,False,False,False
20210210,2021-02-10,2021,1,Q1,2,February,Feb 2021,202102,6,10,Wednesday,2021,28,2021-02-28,False,False,False,False
20210211,2021-02-11,2021,1,Q1,2,February,Feb 2021,202102,6,11,Thursday,2021,28,2021-02-28,False,False,False,False
20210212,2021-02-12,2021,1,Q1,2,February,Feb 2021,202102,6,12,Friday,2021,28,2021-02-28,False,False,False,False
20210213,2021-02-13,2021,1,Q1,2,February,Feb 2021,202102,6,13,Saturday,2021,28,2021-02-28,True,False,False,False
20210214,2021-02-14,2021,1,Q1,2,February,Feb 2021,202102,6,14,Sunday,2021,28,2021-02-28,True,False,False,False
20210215,2021-02-15,2021,1,Q1,2,February,Feb 2021,202102,7,15,Monday,2021,28,2021-02-28,False,False,False,False
20210216,2021-02-16,2021,1,Q1,2,February,Feb 2021,202102,7,16,Tuesday,2021,28,2021-02-28,False,False,False,False
20210217,2021-02-17,2021,1,Q1,2,February,Feb 2021,202102,7,17,Wednesday,2021,28,2021-02-28,False,False,False,False
20210218,2021-02-18,2021,1,Q1,2,February,Feb 2021,202102,7,18,Thursday,2021,28,2021-02-28,False,False,False,False
20210219,2021-02-19,2021,1,Q1,2,February,Feb 2021,202102,7,19,Friday,2021,28,2021-02-28,False,False,False,False
20210220,2021-02-20,2021,1,Q1,2,February,Feb 2021,202102,7,20,Saturday,2021,28,2021-02-28,True,False,False,False
20210221,2021-02-21,2021,1,Q1,2,February,Feb 2021,202102,7,21,Sunday,2021,28,2021-02-28,True,False,False,False
20210222,2021-02-22,2021,1,Q1,2,February,Feb 2021,202102,8,22,Monday,2021,28,2021-02-28,False,False,False,False
20210223,2021-02-23,2021,1,Q1,2,February,Feb 2021,202102,8,23,Tuesday,2021,28,2021-02-28,False,False,False,False
20210224,2021-02-24,2021,1,Q1,2,February,Feb 2021,202102,8,24,Wednesday,2021,28,2021-02-28,False,False,False,False
20210225,2021-02-25,2021,1,Q1,2,February,Feb 2021,202102,8,25,Thursday,2021,28,2021-02-28,False,False,False,False
20210226,2021-02-26,2021,1,Q1,2,February,Feb 2021,202102,8,26,Friday,2021,28,2021-02-28,False,False,False,False
20210227,2021-02-27,2021,1,Q1,2,February,Feb 2021,202102,8,27,Saturday,2021,28,2021-02-28,True,False,False,False
20210228,2021-02-28,2021,1,Q1,2,February,Feb 2021,202102,8,28,Sunday,2021,28,2021-02-28,True,False,True,False
20210301,2021-03-01,2021,1,Q1,3,March,Mar 2021,202103,9,1,Monday,2021,31,2021-03-31,False,True,False,False
20210302,2021-03-02,2021,1,Q1,3,March,Mar 2021,202103,9,2,Tuesday,2021,31,2021-03-31,False,False,False,False
20210303,2021-03-03,2021,1,Q1,3,March,Mar 2021,202103,9,3,Wednesday,2021,31,2021-03-31,False,False,False,False
20210304,2021-03-04,2021,1,Q1,3,March,Mar 2021,202103,9,4,Thursday,2021,31,2021-03-31,False,False,False,False
20210305,2021-03-05,2021,1,Q1,3,March,Mar 2021,202103,9,5,Friday,2021,31,2021-03-31,False,False,False,False
20210306,2021-03-06,2021,1,Q1,3,March,Mar 2021,202103,9,6,Saturday,2021,31,2021-03-31,True,False,False,False
20210307,2021-03-07,2021,1,Q1,3,March,Mar 2021,202103,9,7,Sunday,2021,31,2021-03-31,True,False,False,False
20210308,2021-03-08,2021,1,Q1,3,March,Mar 2021,202103,10,8,Monday,2021,31,2021-03-31,False,False,False,False
20210309,2021-03-09,2021,1,Q1,3,March,Mar 2021,202103,10,9,Tuesday,2021,31,2021-03-31,False,False,False,False
20210310,2021-03-10,2021,1,Q1,3,March,Mar 2021,202103,10,10,Wednesday,2021,31,2021-03-31,False,False,False,False
20210311,2021-03-11,2021,1,Q1,3,March,Mar 2021,202103,10,11,Thursday,2021,31,2021-03-31,False,False,False,False
20210312,2021-03-12,2021,1,Q1,3,March,Mar 2021,202103,10,12,Friday,2021,31,2021-03-31,False,False,False,False
20210313,2021-03-13,2021,1,Q1,3,March,Mar 2021,202103,10,13,Saturday,2021,31,2021-03-31,True,False,False,False
20210314,2021-03-14,2021,1,Q1,3,March,Mar 2021,202103,10,14,Sunday,2021,31,2021-03-31,True,False,False,False
20210315,2021-03-15,2021,1,Q1,3,March,Mar 2021,202103,11,15,Monday,2021,31,2021-03-31,False,False,False,False
20210316,2021-03-16,2021,1,Q1,3,March,Mar 2021,202103,11,16,Tuesday,2021,31,2021-03-31,False,False,False,False
20210317,2021-03-17,2021,1,Q1,3,March,Mar 2021,202103,11,17,Wednesday,2021,31,2021-03-31,False,False,False,False
20210318,2021-03-18,2021,1,Q1,3,March,Mar 2021,202103,11,18,Thursday,2021,31,2021-03-31,False,False,False,False
20210319,2021-03-19,2021,1,Q1,3,March,Mar 2021,202103,11,19,Friday,2021,31,2021-03-31,False,False,False,False
20210320,2021-03-20,2021,1,Q1,3,March,Mar 2021,202103,11,20,Saturday,2021,31,2021-03-31,True,False,False,False
20210321,2021-03-21,2021,1,Q1,3,March,Mar 2021,202103,11,21,Sunday,2021,31,2021-03-31,True,False,False,False
20210322,2021-03-22,2021,1,Q1,3,March,Mar 2021,202103,12,22,Monday,2021,31,2021-03-31,False,False,False,False
20210323,2021-03-23,2021,1,Q1,3,March,Mar 2021,202103,12,23,Tuesday,2021,31,2021-03-31,False,False,False,False
20210324,2021-03-24,2021,1,Q1,3,March,Mar 2021,202103,12,24,Wednesday,2021,31,2021-03-31,False,False,False,False
20210325,2021-03-25,2021,1,Q1,3,March,Mar 2021,202103,12,25,Thursday,2021,31,2021-03-31,False,False,False,False
20210326,2021-03-26,2021,1,Q1,3,March,Mar 2021,202103,12,26,Friday,2021,31,2021-03-31,False,False,False,False
20210327,2021-03-27,2021,1,Q1,3,March,Mar 2021,202103,12,27,Saturday,2021,31,2021-03-31,True,False,False,False
20210328,2021-03-28,2021,1,Q1,3,March,Mar 2021,202103,12,28,Sunday,2021,31,2021-03-31,True,False,False,False
20210329,2021-03-29,2021,1,Q1,3,March,Mar 2021,202103,13,29,Monday,2021,31,2021-03-31,False,False,False,False
20210330,2021-03-30,2021,1,Q1,3,March,Mar 2021,202103,13,30,Tuesday,2021,31,2021-03-31,False,False,False,False
20210331,2021-03-31,2021,1,Q1,3,March,Mar 2021,202103,13,31,Wednesday,2021,31,2021-03-31,False,False,True,False
20210401,2021-04-01,2021,2,Q2,4,April,Apr 2021,202104,13,1,Thursday,2021,30,2021-04-30,False,True,False,False
20210402,2021-04-02,2021,2,Q2,4,April,Apr 2021,202104,13,2,Friday,2021,30,2021-04-30,False,False,False,False
20210403,2021-04-03,2021,2,Q2,4,April,Apr 2021,202104,13,3,Saturday,2021,30,2021-04-30,True,False,False,False
20210404,2021-04-04,2021,2,Q2,4,April,Apr 2021,202104,13,4,Sunday,2021,30,2021-04-30,True,False,False,False
20210405,2021-04-05,2021,2,Q2,4,April,Apr 2021,202104,14,5,Monday,2021,30,2021-04-30,False,False,False,False
20210406,2021-04-06,2021,2,Q2,4,April,Apr 2021,202104,14,6,Tuesday,2021,30,2021-04-30,False,False,False,False
20210407,2021-04-07,2021,2,Q2,4,April,Apr 2021,202104,14,7,Wednesday,2021,30,2021-04-30,False,False,False,False
20210408,2021-04-08,2021,2,Q2,4,April,Apr 2021,202104,14,8,Thursday,2021,30,2021-04-30,False,False,False,False
20210409,2021-04-09,2021,2,Q2,4,April,Apr 2021,202104,14,9,Friday,2021,30,2021-04-30,False,False,False,False
20210410,2021-04-10,2021,2,Q2,4,April,Apr 2021,202104,14,10,Saturday,2021,30,2021-04-30,True,False,False,False
20210411,2021-04-11,2021,2,Q2,4,April,Apr 2021,202104,14,11,Sunday,2021,30,2021-04-30,True,False,False,False
20210412,2021-04-12,2021,2,Q2,4,April,Apr 2021,202104,15,12,Monday,2021,30,2021-04-30,False,False,False,False
20210413,2021-04-13,2021,2,Q2,4,April,Apr 2021,202104,15,13,Tuesday,2021,30,2021-04-30,False,False,False,False
20210414,2021-04-14,2021,2,Q2,4,April,Apr 2021,202104,15,14,Wednesday,2021,30,2021-04-30,False,False,False,False
20210415,2021-04-15,2021,2,Q2,4,April,Apr 2021,202104,15,15,Thursday,2021,30,2021-04-30,False,False,False,False
20210416,2021-04-16,2021,2,Q2,4,April,Apr 2021,202104,15,16,Friday,2021,30,2021-04-30,False,False,False,False
20210417,2021-04-17,2021,2,Q2,4,April,Apr 2021,202104,15,17,Saturday,2021,30,2021-04-30,True,False,False,False
20210418,2021-04-18,2021,2,Q2,4,April,Apr 2021,202104,15,18,Sunday,2021,30,2021-04-30,True,False,False,False
20210419,2021-04-19,2021,2,Q2,4,April,Apr 2021,202104,16,19,Monday,2021,30,2021-04-30,False,False,False,False
20210420,2021-04-20,2021,2,Q2,4,April,Apr 2021,202104,16,20,Tuesday,2021,30,2021-04-30,False,False,False,False
20210421,2021-04-21,2021,2,Q2,4,April,Apr 2021,202104,16,21,Wednesday,2021,30,2021-04-30,False,False,False,False
20210422,2021-04-22,2021,2,Q2,4,April,Apr 2021,202104,16,22,Thursday,2021,30,2021-04-30,False,False,False,False
20210423,2021-04-23,2021,2,Q2,4,April,Apr 2021,202104,16,23,Friday,2021,30,2021-04-30,False,False,False,False
20210424,2021-04-24,2021,2,Q2,4,April,Apr 2021,202104,16,24,Saturday,2021,30,2021-04-30,True,False,False,False
20210425,2021-04-25,2021,2,Q2,4,April,Apr 2021,202104,16,25,Sunday,2021,30,2021-04-30,True,False,False,False
20210426,2021-04-26,2021,2,Q2,4,April,Apr 2021,202104,17,26,Monday,2021,30,2021-04-30,False,False,False,False
20210427,2021-04-27,2021,2,Q2,4,April,Apr 2021,202104,17,27,Tuesday,2021,30,2021-04-30,False,False,False,False
20210428,2021-04-28,2021,2,Q2,4,April,Apr 2021,202104,17,28,Wednesday,2021,30,2021-04-30,False,False,False,False
20210429,2021-04-29,2021,2,Q2,4,April,Apr 2021,202104,17,29,Thursday,2021,30,2021-04-30,False,False,False,False
20210430,2021-04-30,2021,2,Q2,4,April,Apr 2021,202104,17,30,Friday,2021,30,2021-04-30,False,False,True,False
20210501,2021-05-01,2021,2,Q2,5,May,May 2021,202105,17,1,Saturday,2021,31,2021-05-31,True,True,False,False
20210502,2021-05-02,2021,2,Q2,5,May,May 2021,202105,17,2,Sunday,2021,31,2021-05-31,True,False,False,False
20210503,2021-05-03,2021,2,Q2,5,May,May 2021,202105,18,3,Monday,2021,31,2021-05-31,False,False,False,False
20210504,2021-05-04,2021,2,Q2,5,May,May 2021,202105,18,4,Tuesday,2021,31,2021-05-31,False,False,False,False
20210505,2021-05-05,2021,2,Q2,5,May,May 2021,202105,18,5,Wednesday,2021,31,2021-05-31,False,False,False,False
20210506,2021-05-06,2021,2,Q2,5,May,May 2021,202105,18,6,Thursday,2021,31,2021-05-31,False,False,False,False
20210507,2021-05-07,2021,2,Q2,5,May,May 2021,202105,18,7,Friday,2021,31,2021-05-31,False,False,False,False
20210508,2021-05-08,2021,2,Q2,5,May,May 2021,202105,18,8,Saturday,2021,31,2021-05-31,True,False,False,False
20210509,2021-05-09,2021,2,Q2,5,May,May 2021,202105,18,9,Sunday,2021,31,2021-05-31,True,False,False,False
20210510,2021-05-10,2021,2,Q2,5,May,May 2021,202105,19,10,Monday,2021,31,2021-05-31,False,False,False,False
20210511,2021-05-11,2021,2,Q2,5,May,May 2021,202105,19,11,Tuesday,2021,31,2021-05-31,False,False,False,False
20210512,2021-05-12,2021,2,Q2,5,May,May 2021,202105,19,12,Wednesday,2021,31,2021-05-31,False,False,False,False
20210513,2021-05-13,2021,2,Q2,5,May,May 2021,202105,19,13,Thursday,2021,31,2021-05-31,False,False,False,False
20210514,2021-05-14,2021,2,Q2,5,May,May 2021,202105,19,14,Friday,2021,31,2021-05-31,False,False,False,False
20210515,2021-05-15,2021,2,Q2,5,May,May 2021,202105,19,15,Saturday,2021,31,2021-05-31,True,False,False,False
20210516,2021-05-16,2021,2,Q2,5,May,May 2021,202105,19,16,Sunday,2021,31,2021-05-31,True,False,False,False
20210517,2021-05-17,2021,2,Q2,5,May,May 2021,202105,20,17,Monday,2021,31,2021-05-31,False,False,False,False
20210518,2021-05-18,2021,2,Q2,5,May,May 2021,202105,20,18,Tuesday,2021,31,2021-05-31,False,False,False,False
20210519,2021-05-19,2021,2,Q2,5,May,May 2021,202105,20,19,Wednesday,2021,31,2021-05-31,False,False,False,False
20210520,2021-05-20,2021,2,Q2,5,May,May 2021,202105,20,20,Thursday,2021,31,2021-05-31,False,False,False,False
20210521,2021-05-21,2021,2,Q2,5,May,May 2021,202105,20,21,Friday,2021,31,2021-05-31,False,False,False,False
20210522,2021-05-22,2021,2,Q2,5,May,May 2021,202105,20,22,Saturday,2021,31,2021-05-31,True,False,False,False
20210523,2021-05-23,2021,2,Q2,5,May,May 2021,202105,20,23,Sunday,2021,31,2021-05-31,True,False,False,False
20210524,2021-05-24,2021,2,Q2,5,May,May 2021,202105,21,24,Monday,2021,31,2021-05-31,False,False,False,False
20210525,2021-05-25,2021,2,Q2,5,May,May 2021,202105,21,25,Tuesday,2021,31,2021-05-31,False,False,False,False
20210526,2021-05-26,2021,2,Q2,5,May,May 2021,202105,21,26,Wednesday,2021,31,2021-05-31,False,False,False,False
20210527,2021-05-27,2021,2,Q2,5,May,May 2021,202105,21,27,Thursday,2021,31,2021-05-31,False,False,False,False
20210528,2021-05-28,2021,2,Q2,5,May,May 2021,202105,21,28,Friday,2021,31,2021-05-31,False,False,False,False
20210529,2021-05-29,2021,2,Q2,5,May,May 2021,202105,21,29,Saturday,2021,31,2021-05-31,True,False,False,False
20210530,2021-05-30,2021,2,Q2,5,May,May 2021,202105,21,30,Sunday,2021,31,2021-05-31,True,False,False,False
20210531,2021-05-31,2021,2,Q2,5,May,May 2021,202105,22,31,Monday,2021,31,2021-05-31,False,False,True,False
20210601,2021-06-01,2021,2,Q2,6,June,Jun 2021,202106,22,1,Tuesday,2021,30,2021-06-30,False,True,False,False
20210602,2021-06-02,2021,2,Q2,6,June,Jun 2021,202106,22,2,Wednesday,2021,30,2021-06-30,False,False,False,False
20210603,2021-06-03,2021,2,Q2,6,June,Jun 2021,202106,22,3,Thursday,2021,30,2021-06-30,False,False,False,False
20210604,2021-06-04,2021,2,Q2,6,June,Jun 2021,202106,22,4,Friday,2021,30,2021-06-30,False,False,False,False
